gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_biotype,gene_name,Essentiality,Functional
Rv2079,304.1273259,0.133439364,0.117456706,1.136072754,0.255926117,0.370299351,protein_coding,NA,NE,conserved hypotheticals
Rv2080,453.3527386,0.485107945,0.15055551,3.222120156,0.001272458,0.00420268,protein_coding,lppJ,NE,cell wall and cell processes
Rv2081c,424.1925856,-0.649979907,0.201260621,-3.229543389,0.001239881,0.004112048,protein_coding,NA,NE,cell wall and cell processes
Rv2082,1159.069848,0.08544913,0.092696173,0.921819392,0.35662279,0.479691206,protein_coding,NA,NE,conserved hypotheticals
Rv2083,410.0739369,-0.016484104,0.243915488,-0.067581209,0.946119014,0.964429441,protein_coding,NA,NE,conserved hypotheticals
Rv2084,615.5650254,-0.438945735,0.124139283,-3.535913257,0.000406368,0.001559628,protein_coding,NA,NE,unknown
Rv2085,144.067646,-1.269045333,0.157024548,-8.081827659,6.38032E-16,2.22091E-14,protein_coding,NA,Uncertain,insertion seqs and phages
Rv2086,16.92722024,-1.673855956,0.460256663,-3.636788102,0.000276059,0.001119619,protein_coding,NA,NE,insertion seqs and phages
Rv2088,339.0437218,0.151079485,0.101961545,1.481730054,0.138412137,0.225205281,protein_coding,pknJ,NE,regulatory proteins
Rv2089c,117.1995075,0.34488958,0.176997907,1.948551737,0.051348981,0.099927063,protein_coding,pepE,NE,intermediary metabolism and respiration
Rv2090,76.25940859,0.234376495,0.162670877,1.440801821,0.149640679,0.239656078,protein_coding,NA,NE,information pathways
Rv2091c,2907.890328,0.573099075,0.168461876,3.401951169,0.000669066,0.002417212,protein_coding,NA,NE,cell wall and cell processes
Rv2092c,1884.024047,-0.716535254,0.1774383,-4.038222049,5.38579E-05,0.000273943,protein_coding,helY,NE,information pathways
Rv2093c,919.2802269,-0.294520004,0.199901975,-1.473322135,0.140664195,0.228244334,protein_coding,tatC,GD,cell wall and cell processes
Rv2094c,1664.493871,0.293665583,0.17889149,1.641584981,0.100676042,0.175220086,protein_coding,tatA,Uncertain,cell wall and cell processes
Rv2095c,321.3717654,-0.324362376,0.19470898,-1.665882979,0.095736724,0.168107835,protein_coding,pafC,NE,intermediary metabolism and respiration
Rv2096c,779.0122238,-0.18672842,0.091003035,-2.051892213,0.040180139,0.081479785,protein_coding,pafB,NE,intermediary metabolism and respiration
Rv2097c,2704.229693,0.43982168,0.10513198,4.183519405,2.87031E-05,0.000157395,protein_coding,pafA,NE,intermediary metabolism and respiration
Rv2098c,10.31497129,0.114112056,0.464574404,0.245627085,0.805970921,0.86845265,pseudogene,PE_PGRS36,NA,NA
Rv2099c,32.13638974,-0.063040016,0.296363349,-0.212711918,0.831551671,0.885999824,pseudogene,PE21,NA,NA
Rv2100,384.0462539,2.025739867,0.267867076,7.562481715,3.95451E-14,1.05533E-12,protein_coding,NA,NE,insertion seqs and phages
Rv2101,2117.625644,-0.341139032,0.136609851,-2.497177395,0.012518631,0.030315839,protein_coding,helZ,NE,information pathways
Rv2102,461.1756208,-0.167085531,0.176913743,-0.944446305,0.344941629,0.466960209,protein_coding,NA,NE,conserved hypotheticals
Rv2103c,379.602662,-0.345350899,0.142760025,-2.419100859,0.015558926,0.036550692,protein_coding,vapC37,NE,"virulence, detoxification, adaptation"
Rv2104c,190.7706891,-0.429117426,0.199241608,-2.153754086,0.031259462,0.065928149,protein_coding,vapB37,NE,"virulence, detoxification, adaptation"
Rv2104a,110.6034784,-0.711714763,0.17612718,-4.040913856,5.32433E-05,0.000271162,protein_coding,NA,NA,NA
Rv2107,73.27203771,1.772592508,0.429564106,4.126491214,3.6834E-05,0.000195035,protein_coding,PE22,NE,PE/PPE
Rv2108,287.5338785,0.861315518,0.290775471,2.962132658,0.003055161,0.00907256,protein_coding,PPE36,NE,PE/PPE
Rv2109c,1694.733732,0.137714515,0.145716532,0.94508504,0.344615462,0.466676487,protein_coding,prcA,ES,intermediary metabolism and respiration
Rv2110c,2205.169799,0.039973092,0.15596505,0.256295186,0.797722914,0.861553274,protein_coding,prcB,ES,intermediary metabolism and respiration
Rv2111c,733.0954426,0.212663736,0.191902589,1.10818586,0.267781556,0.383791468,protein_coding,pup,Uncertain,intermediary metabolism and respiration
Rv2112c,1380.062454,0.182062258,0.103917409,1.751989972,0.079775532,0.144498396,protein_coding,dop,NE,intermediary metabolism and respiration
Rv2113,213.9915121,-0.187038022,0.108315473,-1.726789507,0.084205474,0.151019046,protein_coding,NA,GA,cell wall and cell processes
Rv2114,557.3030245,-0.253367993,0.277709255,-0.912349836,0.361584588,0.485712451,protein_coding,NA,GA,conserved hypotheticals
Rv2115c,11045.83271,0.746888569,0.214422125,3.483262607,0.000495342,0.001863585,protein_coding,mpa,NE,cell wall and cell processes
Rv2116,208.809539,-0.221489829,0.282859148,-0.783039299,0.433604035,0.555251744,protein_coding,lppK,NE,cell wall and cell processes
Rv2117,21.94094502,0.022275251,0.273984726,0.081301068,0.935202524,0.956902621,protein_coding,NA,NE,conserved hypotheticals
Rv2118c,300.4162789,-0.034921409,0.178256044,-0.195905891,0.844683826,0.894515703,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2119,382.6100206,-0.314956016,0.104417792,-3.01630604,0.002558749,0.007777275,protein_coding,NA,NE,conserved hypotheticals
Rv2120c,394.9414545,0.000789604,0.133804152,0.005901189,0.99529156,0.995789081,protein_coding,NA,NE,cell wall and cell processes
Rv2121c,178.30124,0.426510434,0.155013415,2.751442088,0.005933351,0.016015647,protein_coding,hisG,ES,intermediary metabolism and respiration
Rv2122c,29.79120986,0.104375692,0.353639595,0.295147074,0.767881531,0.840099809,protein_coding,hisE,ES,intermediary metabolism and respiration
Rv2123,236.9815783,0.688697445,0.33315467,2.067200337,0.038715281,0.078972135,protein_coding,PPE37,NE,PE/PPE
Rv2124c,5572.773673,0.440434414,0.11505037,3.828187719,0.00012909,0.000586548,protein_coding,metH,NE,intermediary metabolism and respiration
Rv2125,846.1908951,0.214384322,0.156056088,1.37376456,0.169514787,0.266627777,protein_coding,NA,NE,conserved hypotheticals
Rv2126c,36.08264193,-0.270554145,0.305713026,-0.884993839,0.376159954,0.500255248,protein_coding,PE_PGRS37,NE,PE/PPE
Rv2127,2361.740967,-0.637193629,0.13608785,-4.682222757,2.83781E-06,1.98597E-05,protein_coding,ansP1,NE,cell wall and cell processes
Rv2128,613.3144924,-0.945119221,0.163806707,-5.76972238,7.94022E-09,9.15986E-08,protein_coding,NA,NE,cell wall and cell processes
Rv2129c,340.3953755,0.101251744,0.149749094,0.676142616,0.498950102,0.612104584,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2130c,836.0986776,0.020836399,0.093323877,0.223269753,0.823325566,0.879576259,protein_coding,mshC,GD,intermediary metabolism and respiration
Rv2131c,1015.316759,0.143872648,0.111958075,1.28505825,0.19877193,0.301967375,protein_coding,cysQ,NE,intermediary metabolism and respiration
Rv2132,295.9730107,0.003186051,0.193639434,0.016453524,0.98687258,0.99108152,protein_coding,NA,NE,conserved hypotheticals
Rv2133c,376.1533902,-0.136541122,0.162154623,-0.842042735,0.399764033,0.523301316,protein_coding,NA,NE,conserved hypotheticals
Rv2134c,1733.14153,0.308164697,0.167383301,1.841071923,0.065611019,0.122215408,protein_coding,NA,NE,conserved hypotheticals
Rv2135c,369.6487489,-0.538063794,0.176816553,-3.04306235,0.002341838,0.007227739,protein_coding,NA,NE,conserved hypotheticals
Rv2136c,1139.532937,-1.062312351,0.217965212,-4.873770182,1.09488E-06,8.59376E-06,protein_coding,NA,NE,cell wall and cell processes
Rv2137c,6921.917848,-0.269371129,0.323827397,-0.831835514,0.405501795,0.52890964,protein_coding,NA,NE,conserved hypotheticals
Rv2138,1404.94452,-0.550368894,0.145881981,-3.77269961,0.000161491,0.000713518,protein_coding,lppL,GD,cell wall and cell processes
Rv2139,778.7630061,-0.728057546,0.124018587,-5.870551862,4.34347E-09,5.20566E-08,protein_coding,pyrD,ES,intermediary metabolism and respiration
Rv2140c,285.6118945,0.804879554,0.115710353,6.955985647,3.50106E-12,7.18704E-11,protein_coding,TB18.6,NE,conserved hypotheticals
Rv2141c,631.8624726,0.206378286,0.134882447,1.530060362,0.126001788,0.209549297,protein_coding,NA,NE,intermediary metabolism and respiration
Rvnt22,12.57057775,-2.152348316,0.495535672,-4.34347805,1.40244E-05,8.31702E-05,tRNA,leuU,NA,NA
Rv2142c,189.606086,-0.775394119,0.217709478,-3.561600195,0.000368601,0.001431146,protein_coding,parE2,GA,"virulence, detoxification, adaptation"
Rv2142A,239.6570242,-0.005470193,0.149010463,-0.036710128,0.970716133,0.979278398,protein_coding,parD2,GA,"virulence, detoxification, adaptation"
Rv2143,231.3797694,-0.179381617,0.161766519,-1.108892112,0.267476727,0.383629287,protein_coding,NA,GA,conserved hypotheticals
Rv2144c,1560.626119,-0.194259997,0.107257643,-1.81115296,0.070117177,0.129285611,protein_coding,NA,GA,cell wall and cell processes
Rv2145c,4760.731133,-0.320273974,0.172966257,-1.851655806,0.064075264,0.119744763,protein_coding,wag31,ES,cell wall and cell processes
Rv2146c,1160.883675,-0.373839416,0.160215397,-2.33335511,0.019629515,0.044268704,protein_coding,NA,Uncertain,cell wall and cell processes
Rv2147c,2331.356567,-0.524406397,0.192441538,-2.725016659,0.006429824,0.017147626,protein_coding,NA,ES,conserved hypotheticals
Rv2148c,342.3045831,-0.583171168,0.125947192,-4.630283191,3.65166E-06,2.51594E-05,protein_coding,NA,NE,conserved hypotheticals
Rv2149c,497.313997,-0.247325542,0.177339614,-1.394643514,0.163123366,0.257790302,protein_coding,yfiH,NE,conserved hypotheticals
Rv2150c,2410.622607,-0.156667261,0.166706215,-0.939780566,0.347330129,0.469399901,protein_coding,ftsZ,ES,cell wall and cell processes
Rv2151c,637.0249323,-1.191025455,0.149236858,-7.980772792,1.4542E-15,4.77144E-14,protein_coding,ftsQ,ES,cell wall and cell processes
Rv2152c,825.5190157,-0.83363714,0.120197559,-6.935557964,4.04621E-12,8.18029E-11,protein_coding,murC,ES,cell wall and cell processes
Rv2153c,328.8143435,-0.777115186,0.25548599,-3.041713501,0.002352357,0.00725461,protein_coding,murG,ES,cell wall and cell processes
Rv2154c,1456.695829,-0.794297094,0.217241541,-3.656285491,0.000255896,0.001053861,protein_coding,ftsW,ESD,cell wall and cell processes
Rv2155c,782.8048883,-0.568551061,0.2263145,-2.512216676,0.01199754,0.029266394,protein_coding,murD,ES,cell wall and cell processes
Rv2156c,1366.577376,-0.422036017,0.203907151,-2.06974603,0.038476134,0.078742313,protein_coding,murX,ES,cell wall and cell processes
Rv2157c,1153.180296,-0.409121322,0.14360611,-2.848913051,0.004386887,0.012392878,protein_coding,murF,ES,cell wall and cell processes
Rv2158c,1781.09049,-0.276151551,0.261669059,-1.055346596,0.291266838,0.408671977,protein_coding,murE,ES,cell wall and cell processes
Rv2159c,2078.863241,0.45997611,0.275861975,1.66741397,0.095432118,0.16769744,protein_coding,NA,NE,conserved hypotheticals
Rv2160c,1242.099039,0.140998654,0.228860753,0.61608927,0.537835603,0.647658733,pseudogene,NA,NE,regulatory proteins
Rv2161c,3412.43581,-0.015452595,0.16876186,-0.091564497,0.92704406,0.952749004,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2162c,2190.625594,0.270011551,0.294031263,0.918308986,0.358457124,0.481996597,protein_coding,PE_PGRS38,NE,PE/PPE
Rv2163c,1332.944491,-0.021435115,0.10809069,-0.198306766,0.842805059,0.892998584,protein_coding,pbpB,ESD,cell wall and cell processes
Rv2164c,548.4667773,0.244631867,0.172493706,1.418207493,0.156130195,0.247913197,protein_coding,NA,GD,cell wall and cell processes
Rv2165c,929.294772,-0.181570518,0.087770196,-2.068703577,0.038573911,0.078808853,protein_coding,NA,GD,conserved hypotheticals
Rv2166c,1677.225444,-0.661429077,0.143708253,-4.60258241,4.17284E-06,2.83598E-05,protein_coding,NA,NE,conserved hypotheticals
Rv2169c,1529.284808,0.300924347,0.209197355,1.438471094,0.150300433,0.240564828,protein_coding,NA,NE,cell wall and cell processes
Rv2170,54.79648859,-0.3732928,0.23089211,-1.616741255,0.105934145,0.182467462,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2171,411.2763635,0.170592184,0.174818061,0.975826999,0.329150203,0.449688827,protein_coding,lppM,NE,cell wall and cell processes
Rv2172c,2883.620416,0.464488853,0.111492211,4.166110351,3.09841E-05,0.000168817,protein_coding,NA,ES,conserved hypotheticals
Rv2173,451.7276693,-0.125150974,0.123994224,-1.009329066,0.312816845,0.432242261,protein_coding,idsA2,NE,lipid metabolism
Rv2174,574.5402494,-0.296600297,0.150586097,-1.969639322,0.048879722,0.095685976,protein_coding,mptA,ES,cell wall and cell processes
Rv2175c,228.9155316,-0.072360277,0.145912447,-0.495915727,0.61995387,0.719326186,protein_coding,NA,NE,regulatory proteins
Rv2176,384.3000405,-0.231998354,0.118612204,-1.955940001,0.050472222,0.098460188,protein_coding,pknL,NE,regulatory proteins
Rv2177c,126.6074573,0.171684508,0.174768556,0.982353533,0.32592571,0.446502606,protein_coding,NA,NE,insertion seqs and phages
Rv2178c,2595.871463,0.078307825,0.077870666,1.005613914,0.314601328,0.434258316,protein_coding,aroG,ES,intermediary metabolism and respiration
Rv2179c,79.74024506,0.465184265,0.183862144,2.530070927,0.011403947,0.027971814,protein_coding,NA,NE,conserved hypotheticals
Rv2180c,128.6377147,0.132339904,0.150452071,0.879615039,0.379067889,0.502499763,protein_coding,NA,NE,cell wall and cell processes
Rv2181,1205.210666,0.12369616,0.116056862,1.06582375,0.286503323,0.403443036,protein_coding,NA,GA,cell wall and cell processes
Rv2182c,2919.638308,0.551630743,0.139386142,3.957572357,7.57154E-05,0.000368324,protein_coding,NA,ES,conserved hypotheticals
Rv2183c,274.9141571,0.06307412,0.125601461,0.502176639,0.615543274,0.716277568,protein_coding,NA,NE,conserved hypotheticals
Rv2184c,807.9445886,0.078327936,0.094847117,0.825833595,0.408898494,0.531780595,protein_coding,NA,NE,conserved hypotheticals
Rv2185c,1675.204537,0.851054389,0.128050138,6.646259074,3.00636E-11,5.12104E-10,protein_coding,TB16.3,NE,conserved hypotheticals
Rv2186c,274.0603657,0.175651402,0.145338517,1.208567453,0.226829067,0.335797616,protein_coding,NA,ES,conserved hypotheticals
Rv2187,1605.67786,0.413422424,0.082857465,4.98956156,6.05165E-07,4.96409E-06,protein_coding,fadD15,NE,lipid metabolism
Rv2188c,187.3772614,0.119974255,0.120745251,0.993614688,0.320410491,0.440757111,protein_coding,pimB,ES,lipid metabolism
Rv2189c,348.16339,-1.805386349,0.19193706,-9.406137342,5.14705E-21,2.90192E-19,protein_coding,NA,NE,conserved hypotheticals
Rv2190c,5770.506724,-1.333478691,0.227799133,-5.853747884,4.80617E-09,5.72592E-08,protein_coding,NA,NE,"virulence, detoxification, adaptation"
Rv2191,552.3655029,1.185953445,0.201190336,5.894683959,3.75399E-09,4.56755E-08,protein_coding,NA,NE,information pathways
Rv2192c,456.4035689,-0.401872417,0.220224773,-1.824828386,0.068026931,0.126011941,protein_coding,trpD,ES,intermediary metabolism and respiration
Rv2193,2592.368256,0.393261479,0.148855163,2.641906873,0.008244072,0.021100397,protein_coding,ctaE,GD,intermediary metabolism and respiration
Rv2194,2716.092714,0.234723445,0.070553468,3.326887423,0.000878218,0.003056964,protein_coding,qcrC,GD,intermediary metabolism and respiration
Rv2195,5176.049558,-0.027274541,0.078661671,-0.346732285,0.728792453,0.809402089,protein_coding,qcrA,GD,intermediary metabolism and respiration
Rv2196,8036.178368,-0.176296772,0.119876677,-1.470651141,0.141385486,0.229228878,protein_coding,qcrB,GD,intermediary metabolism and respiration
Rv2197c,589.0061535,-0.514149403,0.154045256,-3.337651653,0.000844896,0.002966771,protein_coding,NA,NE,cell wall and cell processes
Rv2198c,1343.732085,-0.3134683,0.126584451,-2.476357069,0.013273076,0.031949563,protein_coding,mmpS3,NE,cell wall and cell processes
Rv2199c,1348.727794,-0.446132499,0.109614212,-4.070024215,4.70083E-05,0.00024218,protein_coding,NA,NE,cell wall and cell processes
Rv2200c,5073.804151,-0.123349166,0.127443057,-0.967876699,0.333105953,0.454034979,protein_coding,ctaC,GD,intermediary metabolism and respiration
Rv2201,606.2373226,-0.22052464,0.143136635,-1.54065826,0.123399981,0.205906679,protein_coding,asnB,ES,intermediary metabolism and respiration
Rv2202c,3601.364755,0.495528423,0.169008222,2.931978205,0.003368104,0.009870073,protein_coding,adoK,GD,intermediary metabolism and respiration
Rv2203,408.402802,0.009358508,0.163819073,0.057127095,0.954443953,0.969459311,protein_coding,NA,NE,cell wall and cell processes
Rv2204c,5380.565897,0.402018617,0.22445717,1.791070506,0.073281981,0.133921876,protein_coding,NA,NE,conserved hypotheticals
Rv2205c,407.6327843,-0.779138429,0.123523283,-6.307624018,2.83352E-10,4.13962E-09,protein_coding,NA,NE,conserved hypotheticals
Rv2206,661.5498136,0.432493219,0.126221302,3.426467743,0.000611486,0.002235416,protein_coding,NA,NE,cell wall and cell processes
Rv2207,494.597877,-0.203593653,0.188400637,-1.08064206,0.279856365,0.396036042,protein_coding,cobT,NE,intermediary metabolism and respiration
Rv2208,181.4172668,-0.377548015,0.27826473,-1.356794359,0.174846561,0.273616412,protein_coding,cobS,NE,intermediary metabolism and respiration
Rv2209,846.2874472,-0.539585992,0.189466534,-2.847922424,0.004400565,0.012422752,protein_coding,NA,GA,cell wall and cell processes
Rv2210c,1005.973894,-0.058695518,0.104730815,-0.560441717,0.575178184,0.67898504,protein_coding,ilvE,ES,intermediary metabolism and respiration
Rv2211c,947.0443982,-0.243568607,0.151103975,-1.611927192,0.106977784,0.184027533,protein_coding,gcvT,ES,intermediary metabolism and respiration
Rv2212,351.8719741,-0.281439968,0.115886662,-2.428579455,0.015158103,0.035671892,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2213,1026.430403,0.085552208,0.184485904,0.463733036,0.642839025,0.739449603,protein_coding,pepB,NE,intermediary metabolism and respiration
Rv2214c,2295.035168,0.332520359,0.103150318,3.223648426,0.001265687,0.004187227,protein_coding,ephD,NE,"virulence, detoxification, adaptation"
Rv2215,3051.54003,0.719156238,0.10995608,6.540395385,6.13564E-11,9.90362E-10,protein_coding,dlaT,NE,intermediary metabolism and respiration
Rv2216,617.4118542,0.032728661,0.215756396,0.15169266,0.879429347,0.919621807,protein_coding,NA,NE,conserved hypotheticals
Rv2217,440.8857156,0.467175981,0.147518196,3.166904114,0.001540711,0.004985826,protein_coding,lipB,ES,intermediary metabolism and respiration
Rv2218,958.8455843,0.235123769,0.094993652,2.475152422,0.013317932,0.032038271,protein_coding,lipA,ES,intermediary metabolism and respiration
Rv2219,1395.708758,0.065747884,0.136464487,0.481794831,0.629951702,0.729024765,protein_coding,NA,GD,cell wall and cell processes
Rv2219A,165.6518769,-0.108481521,0.175075254,-0.619627956,0.535502757,0.645279211,protein_coding,NA,NE,cell wall and cell processes
Rv2220,6124.258491,0.718878395,0.175082501,4.105940853,4.02673E-05,0.000211769,protein_coding,glnA1,ES,intermediary metabolism and respiration
Rv2221c,1799.357147,0.01728562,0.140594638,0.122946508,0.902149457,0.936541565,protein_coding,glnE,GD,intermediary metabolism and respiration
Rv2222c,2802.861431,0.159034145,0.085079434,1.869243091,0.061589002,0.115964616,protein_coding,glnA2,NE,intermediary metabolism and respiration
Rv2223c,868.9414977,-0.617657151,0.102170302,-6.045368736,1.49069E-09,1.92491E-08,protein_coding,NA,NE,cell wall and cell processes
Rv2224c,2030.689154,0.664100396,0.183821199,3.612751956,0.000302964,0.001205534,protein_coding,caeA,GA,cell wall and cell processes
Rv2224d,21.76684793,-0.306537708,0.386071486,-0.793992096,0.427200033,0.549512125,protein_coding,NA,NA,NA
Rv2225,664.98227,0.919499956,0.244879075,3.75491436,0.000173401,0.000759435,protein_coding,panB,ES,intermediary metabolism and respiration
Rv2226,728.0993287,0.788696161,0.20718593,3.806707141,0.000140829,0.000634049,protein_coding,NA,NE,conserved hypotheticals
Rvns01,611911.7788,-0.152716062,0.153884349,-0.99240802,0.320998528,0.441262744,misc_RNA,rnpB,NA,NA
Rv2227,103.994248,-0.302953598,0.203244734,-1.490585227,0.136070425,0.222141074,protein_coding,NA,NE,conserved hypotheticals
Rv2228c,497.1104035,-0.31006531,0.115728803,-2.679240617,0.007378935,0.019217876,protein_coding,NA,GD,information pathways
Rv2229c,218.4904121,0.065478315,0.167404352,0.391138666,0.695694741,0.784027604,protein_coding,NA,NE,conserved hypotheticals
Rv2230c,277.9544353,-0.064760147,0.210743836,-0.307293195,0.758620215,0.83496198,protein_coding,NA,NE,conserved hypotheticals
Rv2231c,182.0362738,0.320388848,0.16218812,1.975415015,0.04822107,0.094668437,protein_coding,cobC,NE,intermediary metabolism and respiration
Rv2231A,6.81577377,0.178570809,0.587201844,0.304104646,0.761048168,0.836831554,protein_coding,vapC16,NE,"virulence, detoxification, adaptation"
Rv2231B,41.95051279,-0.328031964,0.247979924,-1.322816617,0.18589637,0.286870921,protein_coding,vapB16,NE,"virulence, detoxification, adaptation"
Rv2232,97.49563714,1.152062874,0.222127543,5.186492667,2.14291E-07,1.92334E-06,protein_coding,ptkA,NE,regulatory proteins
Rv2234,103.2800283,0.878398924,0.163903773,5.359235536,8.35748E-08,8.07218E-07,protein_coding,ptpA,NE,regulatory proteins
Rv2235,465.9178543,0.186889698,0.106643507,1.75247142,0.07969278,0.144413852,protein_coding,NA,GD,cell wall and cell processes
Rv2236c,50.89735482,-0.693483983,0.194935904,-3.557497459,0.000374405,0.001450864,protein_coding,cobD,NE,intermediary metabolism and respiration
Rv2237,507.1671535,-0.300352566,0.158065604,-1.900176619,0.057409946,0.109800292,protein_coding,NA,NE,conserved hypotheticals
Rv2237A,524.6072984,-0.173279732,0.176121991,-0.983861986,0.325183377,0.445790773,protein_coding,NA,NE,NA
Rvnt23,7.369363816,-1.252199114,0.529965971,-2.362791543,0.018137869,0.041398235,tRNA,valV,NA,NA
Rv2238c,837.4185518,-0.439830912,0.171207703,-2.568990202,0.010199534,0.025422625,protein_coding,ahpE,NE,"virulence, detoxification, adaptation"
Rv2239c,1009.712657,-0.179891457,0.172681649,-1.041752023,0.297526663,0.415271698,protein_coding,NA,NE,conserved hypotheticals
Rv2240c,655.6289797,-0.028611532,0.29675607,-0.09641431,0.923191527,0.949765018,protein_coding,NA,NE,conserved hypotheticals
Rv2241,2986.059903,0.57273715,0.085868456,6.669936526,2.55914E-11,4.41562E-10,protein_coding,aceE,NE,intermediary metabolism and respiration
Rv2242,491.4776363,-0.028981419,0.092906174,-0.311942878,0.755083935,0.831527095,protein_coding,NA,ES,conserved hypotheticals
Rv2243,2972.746838,0.312071981,0.357463456,0.873017859,0.382653344,0.505865699,protein_coding,fabD,ES,lipid metabolism
RVnc0018,2.772445902,0.596328997,1.025358197,0.581581148,0.560848844,0.668047218,ncRNA,mcr16,NA,NA
Rv2244,9041.036681,0.464042874,0.261980468,1.77128806,0.076512812,0.139281849,protein_coding,acpM,ES,lipid metabolism
Rv2245,11256.873,0.341714541,0.269008355,1.270274825,0.203986752,0.308601274,protein_coding,kasA,ES,lipid metabolism
Rv2246,8865.637077,0.072262795,0.292679888,0.246900445,0.804985272,0.867857808,protein_coding,kasB,NE,lipid metabolism
Rv2247,8904.50095,0.030713783,0.286783083,0.107097611,0.914711542,0.944422311,protein_coding,accD6,GD,lipid metabolism
Rv2248,760.2510388,-0.115949173,0.204115931,-0.568055481,0.569997296,0.674825332,protein_coding,NA,NE,conserved hypotheticals
Rv2249c,83.49230374,0.592774385,0.233691345,2.536569701,0.011194446,0.02750895,protein_coding,glpD1,NE,intermediary metabolism and respiration
Rv2250c,33.06792266,0.640976468,0.322499713,1.9875257,0.046864171,0.092457997,protein_coding,NA,NE,regulatory proteins
Rv2251,232.4051146,0.534112347,0.145323059,3.675344772,0.000237528,0.000993549,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2252,113.7585418,0.547348784,0.129236083,4.23526288,2.28284E-05,0.000127629,protein_coding,NA,NE,lipid metabolism
Rv2253,40.58097375,-0.92901791,0.2826645,-3.286645154,0.001013885,0.003440302,protein_coding,NA,NE,cell wall and cell processes
Rv2254c,58.3777261,-0.268280149,0.358419076,-0.748509683,0.454152787,0.574280368,protein_coding,NA,NE,cell wall and cell processes
Rv2256a,268.4316123,-0.564224162,0.238270195,-2.368001425,0.017884467,0.040956248,protein_coding,NA,NA,NA
Rv2256c,3644.16103,-0.438000904,0.150603887,-2.908297475,0.003634025,0.010548949,protein_coding,NA,NE,conserved hypotheticals
Rv2257c,517.6272383,-0.587882105,0.16052473,-3.662252578,0.000250007,0.001033862,protein_coding,NA,NE,conserved hypotheticals
Rv2258c,1479.762922,-0.374077504,0.151791923,-2.464409805,0.01372391,0.032837305,protein_coding,NA,NE,regulatory proteins
Rv2259,820.2772566,0.216308233,0.126675058,1.707583454,0.087713661,0.156366323,protein_coding,mscR,NE,intermediary metabolism and respiration
Rv2260,483.7601399,0.393950773,0.177020972,2.225446901,0.026051252,0.056278015,protein_coding,NA,NE,conserved hypotheticals
Rv2261c,222.5876099,-0.666738435,0.137134883,-4.861917127,1.16254E-06,9.0496E-06,pseudogene,NA,NE,lipid metabolism
Rv2263,270.5985163,0.057234607,0.162220969,0.352818798,0.72422429,0.806641579,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2264c,268.6225563,-0.276977657,0.115943344,-2.388905193,0.016898663,0.038966213,protein_coding,NA,NE,conserved hypotheticals
Rv2265,59.17573593,-0.227125199,0.216954942,-1.04687728,0.295156182,0.412954912,protein_coding,NA,NE,cell wall and cell processes
Rv2266,458.3760411,-0.2230914,0.182354092,-1.223396728,0.221179889,0.329138697,protein_coding,cyp124,NE,intermediary metabolism and respiration
Rv2267c,154.242273,0.34427839,0.301900153,1.140371697,0.254131479,0.368983791,protein_coding,NA,NE,conserved hypotheticals
Rv2268c,90.8880622,0.721412063,0.225611354,3.197587575,0.001385823,0.004543366,protein_coding,cyp128,NE,intermediary metabolism and respiration
Rv2269c,5.664545874,-1.075778622,0.733057411,-1.467523014,0.142233833,0.230094548,protein_coding,NA,NE,conserved hypotheticals
Rv2270,31.88443143,-0.568618162,0.341496729,-1.665076455,0.095897503,0.168219854,protein_coding,lppN,NE,cell wall and cell processes
Rv2271,803.5451649,0.562050293,0.267009608,2.104981528,0.035292916,0.073238747,protein_coding,NA,NE,conserved hypotheticals
Rv2272,268.0087654,0.054760847,0.129347032,0.423363768,0.672029875,0.764496474,protein_coding,NA,NE,cell wall and cell processes
Rv2273,38.93496293,-0.718504865,0.221517604,-3.243556505,0.001180474,0.003937864,protein_coding,NA,NE,cell wall and cell processes
Rv2274c,30.43853152,-1.033768439,0.317608672,-3.254849539,0.001134525,0.00380042,protein_coding,mazF8,NE,"virulence, detoxification, adaptation"
Rv2274A,17.30151426,-0.384321425,0.359550694,-1.068893568,0.285117631,0.402016863,protein_coding,mazE8,NE,"virulence, detoxification, adaptation"
Rv2275,531.5683301,-0.454823203,0.184821654,-2.460876167,0.013859819,0.03311015,protein_coding,NA,NE,conserved hypotheticals
Rv2276,415.0886861,-0.042243474,0.217264597,-0.194433308,0.845836612,0.895113659,protein_coding,cyp121,NE,intermediary metabolism and respiration
Rv2277c,19.88866232,-0.723884188,0.316574819,-2.286613286,0.022218405,0.04919436,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2280,1360.345195,0.804074014,0.145123719,5.540610582,3.01419E-08,3.13397E-07,other,NA,NE,intermediary metabolism and respiration
Rv2281,248.2977633,-0.573146348,0.167329146,-3.425263084,0.000614204,0.002243303,protein_coding,pitB,NE,cell wall and cell processes
Rv2282c,59.12590283,-0.129702143,0.16656942,-0.778667195,0.436175785,0.557119231,protein_coding,NA,NE,regulatory proteins
