gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_biotype,gene_name,Essentiality,Functional
Rv1728c,503.512633,0.022665754,0.098316607,0.230538408,0.817673422,0.962407148,protein_coding,NA,NE,conserved hypotheticals
Rv1729c,221.975574,0.080224311,0.105870941,0.757755719,0.448597236,0.825944886,protein_coding,NA,NE,lipid metabolism
Rv1730c,345.2278159,-0.038790612,0.101728233,-0.381316089,0.702968716,0.930858012,protein_coding,NA,NE,cell wall and cell processes
Rv1731,699.3358784,-0.096435952,0.082445023,-1.1697001,0.242121678,0.688939782,protein_coding,gabD2,NE,intermediary metabolism and respiration
Rv1732c,451.2803501,0.062683679,0.149451637,0.419424505,0.674905918,0.925348215,protein_coding,NA,NE,conserved hypotheticals
Rv1733c,186.0474527,1.193974463,0.454299372,2.628166658,0.008584645,0.113040567,protein_coding,NA,NE,cell wall and cell processes
RVnc0036,1116.271168,1.436627195,0.365783163,3.927537789,8.58199E-05,0.003401359,ncRNA,MTS1338,NA,NA
Rv1734c,11.36663395,-0.269006537,0.359299098,-0.748698058,0.454039214,0.82678323,protein_coding,NA,NE,conserved hypotheticals
Rv1735c,12.20573406,0.172683447,0.483233377,0.357349999,0.720829804,0.938818121,protein_coding,NA,NE,cell wall and cell processes
Rv1735a,36.76509521,-0.46094608,0.567049874,-0.812884546,0.416284256,0.812593581,protein_coding,NA,NA,NA
Rv1736c,842.2435598,-0.267062651,0.327754708,-0.814824758,0.415172627,0.811985889,protein_coding,narX,NE,intermediary metabolism and respiration
Rv1737c,411.0845144,0.013060043,0.314609135,0.041511965,0.966887755,0.995350165,protein_coding,narK2,NE,cell wall and cell processes
Rv1738,1186.988368,0.159683939,0.373537888,0.42749061,0.669022023,0.923205096,protein_coding,NA,NE,conserved hypotheticals
Rv1739c,145.0114469,0.058729521,0.189739865,0.309526525,0.756921038,0.949894995,protein_coding,NA,NE,cell wall and cell processes
Rv1740,83.17261228,-0.546875158,0.230044936,-2.377253623,0.017442091,0.175428867,protein_coding,vapB34,NE,"virulence, detoxification, adaptation"
Rv1741,131.2696509,-0.408623919,0.194670829,-2.099050595,0.035812441,0.275157776,protein_coding,vapC34,NE,"virulence, detoxification, adaptation"
Rv1742,139.2515928,0.055790894,0.120133526,0.464407368,0.642355912,0.922999799,protein_coding,NA,NE,unknown
Rv1743,742.1576454,0.016872568,0.071802755,0.23498496,0.814220407,0.961387764,protein_coding,pknE,NE,regulatory proteins
Rv1744c,23.31152398,-0.269313645,0.254201015,-1.059451495,0.289394208,0.729632675,protein_coding,NA,NE,cell wall and cell processes
Rv1745c,41.48091987,-0.18671899,0.205867973,-0.906984158,0.364415175,0.775520439,protein_coding,idi,NE,intermediary metabolism and respiration
Rv1746,472.7597509,0.032342182,0.101533063,0.318538427,0.750076551,0.949303454,protein_coding,pknF,NE,regulatory proteins
Rv1747,2794.877531,0.037098372,0.076385392,0.485673647,0.627198571,0.916462663,protein_coding,NA,NE,cell wall and cell processes
Rv1748,181.5380724,-0.164210735,0.130685105,-1.256537506,0.208921157,0.64711451,protein_coding,NA,NE,conserved hypotheticals
Rv1749c,382.8290557,-0.113992229,0.201881481,-0.564649261,0.572312352,0.892891733,protein_coding,NA,NE,cell wall and cell processes
Rv1750c,376.9996619,0.102249843,0.093554664,1.092942225,0.274419167,0.720815156,protein_coding,fadD1,NE,lipid metabolism
Rv1751,1883.916497,0.174654241,0.159896035,1.092298757,0.274701806,0.720815156,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1752,172.2518655,0.222735405,0.144211881,1.544501071,0.122466992,0.516581,protein_coding,NA,NE,conserved hypotheticals
Rv1753c,303.0192329,0.000933431,0.125370027,0.007445405,0.994059481,0.999203375,protein_coding,PPE24,NE,PE/PPE
Rv1754c,452.3546594,-0.004045138,0.304856501,-0.013268991,0.989413188,0.997888886,protein_coding,NA,NE,conserved hypotheticals
Rv1758,8.057113079,0.364142455,0.447138714,0.814383643,0.415425206,0.811985889,protein_coding,cut1,NE,cell wall and cell processes
Rv1759c,70.50619578,-0.216597991,0.299815794,-0.722436895,0.47002591,0.832896732,protein_coding,wag22,NE,PE/PPE
Rv1760,527.96252,0.217303338,0.153766148,1.413206616,0.157594982,0.583667093,protein_coding,NA,NE,lipid metabolism
Rv1761c,52.74601697,0.061286269,0.168461304,0.363800279,0.716007155,0.937271628,protein_coding,NA,NE,cell wall and cell processes
Rv1762c,281.5948067,-0.214181459,0.156587534,-1.367806571,0.17137263,0.602286777,protein_coding,NA,NE,conserved hypotheticals
Rv1765c,713.9374856,0.415414591,0.125534999,3.309153576,0.000935785,0.02298127,protein_coding,NA,NE,conserved hypotheticals
Rv1766,267.344117,0.138282519,0.137092097,1.008683377,0.313126507,0.74364718,protein_coding,NA,NE,conserved hypotheticals
Rv1767,343.6948142,0.261105983,0.18963524,1.376885349,0.168547698,0.599730163,protein_coding,NA,NE,conserved hypotheticals
Rv1768,451.1672484,0.194290745,0.11409905,1.702825267,0.088600773,0.444200403,protein_coding,PE_PGRS31,NE,PE/PPE
Rv1769,954.8017537,0.062624061,0.098710618,0.634420717,0.525806293,0.867244578,protein_coding,NA,NE,conserved hypotheticals
Rv1770,931.0467023,-0.257267217,0.193442512,-1.329941465,0.183537558,0.622100631,protein_coding,NA,NE,conserved hypotheticals
Rv1771,1025.972626,0.003353929,0.070944064,0.047275683,0.962293508,0.993823765,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1772,1495.42818,0.06843217,0.213552029,0.320447297,0.748629276,0.949303454,protein_coding,NA,NE,conserved hypotheticals
Rv1773c,45.36903723,0.018005594,0.208354572,0.086418043,0.931134105,0.990890967,protein_coding,NA,NE,regulatory proteins
Rv1774,252.5105985,0.03802241,0.165997816,0.229053676,0.818827197,0.962569498,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1775,446.0863866,0.065307172,0.124641782,0.523958905,0.600307123,0.906461491,protein_coding,NA,NE,conserved hypotheticals
Rv1776c,91.47967763,0.077376973,0.262793486,0.294440223,0.768421535,0.951769666,protein_coding,NA,NE,regulatory proteins
Rv1777,58.50820897,-0.050297374,0.204576859,-0.245860528,0.8057902,0.961387764,protein_coding,cyp144,NE,intermediary metabolism and respiration
Rv1778c,282.3414133,0.816632204,0.164492432,4.964557902,6.88577E-07,4.9221E-05,protein_coding,NA,NE,conserved hypotheticals
Rv1779c,1319.552455,1.035700621,0.43702118,2.369909443,0.017792443,0.177973685,protein_coding,NA,NE,cell wall and cell processes
Rv1780,537.9134038,0.262257833,0.205648484,1.275272385,0.202212848,0.6414089,protein_coding,NA,GA,conserved hypotheticals
Rv1781c,195.0699704,-0.174457038,0.11907187,-1.46514066,0.142882545,0.556921937,protein_coding,malQ,GA,intermediary metabolism and respiration
Rv1782,4277.041982,0.037277063,0.153248261,0.243246235,0.807814652,0.961387764,protein_coding,eccB5,GD,cell wall and cell processes
Rv1783,10356.01244,0.058631211,0.163288769,0.359064564,0.71954679,0.937951732,protein_coding,eccC5,GD,NA
Rv1785c,245.9515302,0.028176549,0.106210075,0.265290732,0.790785503,0.959121266,protein_coding,cyp143,NE,intermediary metabolism and respiration
Rv1786,144.0974517,-0.16702977,0.163597244,-1.020981566,0.307263172,0.740894583,protein_coding,NA,Uncertain,intermediary metabolism and respiration
Rv1787,127.6301206,0.150021758,0.115585562,1.297928182,0.194312015,0.632897474,protein_coding,PPE25,GA,PE/PPE
Rv1788,28.40021721,0.071661819,0.197962247,0.361997404,0.717353971,0.937501778,protein_coding,PE18,GA,PE/PPE
Rv1789,1333.762435,-0.090166839,0.083892328,-1.074792425,0.282467673,0.723891225,protein_coding,PPE26,GA,PE/PPE
Rv1790,77.43641847,0.171068252,0.188203552,0.908953367,0.363374742,0.774954231,protein_coding,PPE27,GA,PE/PPE
Rv1791,2490.599567,-0.134306883,0.296336745,-0.45322386,0.650387553,0.923205096,protein_coding,PE19,NE,PE/PPE
Rv1792,3208.294159,-0.066322769,0.144937425,-0.457595883,0.647242802,0.923205096,pseudogene,esxM,NA,NA
Rv1793,3618.456177,-0.13930874,0.145082729,-0.960202093,0.336953514,0.759046098,protein_coding,esxN,NE,cell wall and cell processes
Rv1794,4236.650635,-0.039487713,0.165967567,-0.237924273,0.811939829,0.961387764,protein_coding,NA,GD,conserved hypotheticals
Rv1795,2211.499425,0.08089084,0.136193508,0.593940493,0.552551914,0.880519631,protein_coding,eccD5,GD,cell wall and cell processes
Rv1796,2985.39275,0.029228554,0.103497146,0.282409279,0.777629701,0.953530499,protein_coding,mycP5,GD,intermediary metabolism and respiration
Rv1797,3478.203564,0.108354956,0.140006942,0.773925595,0.438974793,0.822281748,protein_coding,eccE5,GD,cell wall and cell processes
Rv1798,2461.274296,0.069761081,0.115234495,0.605383664,0.544924103,0.877881823,protein_coding,eccA5,NE,cell wall and cell processes
Rv1799,161.3912977,-0.356052856,0.156146872,-2.28024329,0.022593263,0.207433102,protein_coding,lppT,NE,cell wall and cell processes
Rv1800,455.4282242,0.231386463,0.092937302,2.489704975,0.012784917,0.142161178,protein_coding,PPE28,NE,PE/PPE
Rv1801,207.252443,3.223412499,0.147276906,21.88674776,3.4743E-106,1.3908E-102,protein_coding,PPE29,NE,PE/PPE
Rv1802,151.0488172,1.286328602,0.137095328,9.382731161,6.42855E-21,1.60834E-18,protein_coding,PPE30,NE,PE/PPE
Rv1803c,271.1559829,-0.100573402,0.194255621,-0.517737411,0.604641492,0.908264668,protein_coding,PE_PGRS32,NE,PE/PPE
Rv1804c,99.76854889,0.088213419,0.183794434,0.479956966,0.631257993,0.916881621,protein_coding,NA,NE,conserved hypotheticals
Rv1805c,6.832266068,0.892314784,0.772953804,1.154421881,0.248327249,0.690717978,protein_coding,NA,NE,conserved hypotheticals
Rv1806,849.9102262,1.969201104,0.269095123,7.317862465,2.51952E-13,3.87909E-11,protein_coding,PE20,NE,PE/PPE
Rv1808,1436.419578,0.660263363,0.236116554,2.796345073,0.005168418,0.081775411,protein_coding,PPE32,GA,PE/PPE
Rv1809,1744.869007,0.10278173,0.283845478,0.362104519,0.717273927,0.937501778,protein_coding,PPE33,NE,PE/PPE
Rv1810,2661.595363,0.198817449,0.189606565,1.04857893,0.294371957,0.735005482,protein_coding,NA,NE,conserved hypotheticals
Rv1811,430.6463928,0.459798762,0.13401228,3.431019628,0.000601317,0.016600499,protein_coding,mgtC,GA,cell wall and cell processes
Rv1812c,504.50354,-0.049833454,0.23571924,-0.21141021,0.83256719,0.966770098,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1813c,461.4464858,0.351001492,0.341587175,1.027560512,0.304156607,0.73909276,protein_coding,NA,NE,conserved hypotheticals
Rv1814,408.8952865,0.061289264,0.117804623,0.52026196,0.602881005,0.908264668,protein_coding,erg3,GA,lipid metabolism
Rv1815,1595.869653,-0.242593757,0.218342281,-1.111070907,0.266537829,0.713679552,protein_coding,NA,NE,conserved hypotheticals
Rv1816,423.8185602,-0.325212537,0.281939992,-1.153481398,0.248712848,0.690717978,protein_coding,NA,NE,regulatory proteins
Rv1817,247.3264383,0.107965535,0.124369457,0.868103293,0.385337788,0.789102799,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1818c,475.2744328,-0.231849009,0.23509774,-0.986181363,0.324044123,0.749826799,protein_coding,PE_PGRS33,NE,PE/PPE
Rv1819c,554.4916367,-0.106336356,0.145987919,-0.728391475,0.466373981,0.830821863,protein_coding,bacA,NE,cell wall and cell processes
Rv1820,725.1866955,0.043675657,0.183363923,0.238191116,0.811732867,0.961387764,protein_coding,ilvG,NE,intermediary metabolism and respiration
Rv1821,5908.392763,-0.129422109,0.138409128,-0.935069173,0.349752652,0.764530409,protein_coding,secA2,NE,cell wall and cell processes
Rv1822,324.7554832,0.081300886,0.106923576,0.760364445,0.44703677,0.825944886,protein_coding,pgsA2,ES,lipid metabolism
Rv1823,339.4092474,-0.100642892,0.092454726,-1.088564052,0.276346176,0.720815156,protein_coding,NA,NE,conserved hypotheticals
Rv1824,166.3887942,0.080691476,0.106552446,0.757293513,0.448874036,0.825944886,protein_coding,NA,NE,cell wall and cell processes
Rv1825,564.3926864,0.024032545,0.117306342,0.204869954,0.837673731,0.966770098,protein_coding,NA,NE,conserved hypotheticals
Rv1826,1245.649303,-0.002286403,0.105145815,-0.021745066,0.982651315,0.997442531,protein_coding,gcvH,ES,intermediary metabolism and respiration
Rv1827,3847.704148,-0.191372016,0.125648905,-1.52306951,0.127741316,0.52716339,protein_coding,garA,GD,conserved hypotheticals
Rv1828,1799.14957,0.058366783,0.149231685,0.391115217,0.695712073,0.928994972,protein_coding,NA,GD,conserved hypotheticals
Rv1829,1998.125068,-0.095743162,0.137459491,-0.696519107,0.486103796,0.841278034,protein_coding,NA,NE,conserved hypotheticals
Rv1830,1423.631054,-0.051864039,0.165221118,-0.313906841,0.753591795,0.949310692,protein_coding,NA,ES,conserved hypotheticals
Rv1831,1616.223183,0.150927634,0.142491647,1.059203385,0.289507164,0.729632675,protein_coding,NA,NE,conserved hypotheticals
Rv1832,4954.275068,0.316894879,0.192464729,1.646508849,0.09965904,0.462634239,protein_coding,gcvB,ES,intermediary metabolism and respiration
Rv1833c,1608.585222,0.327800026,0.113785346,2.88086328,0.003965876,0.067843602,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1834,158.5203515,-0.245176559,0.155041789,-1.581357907,0.113796226,0.497299447,protein_coding,lipZ,GA,intermediary metabolism and respiration
Rv1835c,415.786587,0.174537206,0.121547728,1.435956132,0.151014824,0.57245487,protein_coding,NA,GA,conserved hypotheticals
Rv1836c,3315.963269,0.00389823,0.163408212,0.023855776,0.98096765,0.997442531,protein_coding,NA,NE,conserved hypotheticals
Rv1837c,5538.288541,0.251491119,0.131765908,1.908620548,0.056311059,0.354341271,protein_coding,glcB,ES,intermediary metabolism and respiration
Rv1838c,152.0196452,-0.112289696,0.128360085,-0.874802285,0.381681494,0.788298501,protein_coding,vapC13,GA,"virulence, detoxification, adaptation"
Rv1839c,68.76198925,-0.300786769,0.176999996,-1.699360311,0.089251315,0.444200403,protein_coding,vapB13,NE,"virulence, detoxification, adaptation"
Rv1840c,51.6776639,0.157457761,0.352872202,0.446217526,0.655440124,0.923205096,protein_coding,PE_PGRS34,NE,PE/PPE
Rv1841c,687.3963067,0.059367963,0.12430561,0.477596813,0.632937199,0.918653956,protein_coding,NA,NE,cell wall and cell processes
Rv1842c,600.0695842,-0.095805715,0.138441986,-0.692027884,0.488919818,0.842870815,protein_coding,NA,NE,cell wall and cell processes
Rv1843c,2223.971923,-0.02279119,0.128613685,-0.177206567,0.859346138,0.97218035,protein_coding,guaB1,GA,intermediary metabolism and respiration
Rv1844c,1740.468034,-0.002757602,0.084900804,-0.03248028,0.974089042,0.997171918,protein_coding,gnd1,GA,intermediary metabolism and respiration
Rv1845c,602.5748612,-0.196441513,0.221271271,-0.887785891,0.374655934,0.783987128,protein_coding,blaR,NE,cell wall and cell processes
Rv1846c,2263.245948,-0.173747885,0.181193002,-0.958910572,0.337603798,0.759229216,protein_coding,blaI,NE,regulatory proteins
Rv1847,390.7646038,-0.274345095,0.103967144,-2.638767247,0.008320809,0.111920097,protein_coding,NA,NE,conserved hypotheticals
Rv1848,188.8593344,-0.251538649,0.277458727,-0.90658042,0.36462872,0.775562575,protein_coding,ureA,NE,intermediary metabolism and respiration
Rv1849,81.19431311,0.049127777,0.155343184,0.316253184,0.751810342,0.949303454,protein_coding,ureB,NE,intermediary metabolism and respiration
Rv1850,637.489589,0.155647466,0.100237291,1.552790028,0.120473306,0.511404712,protein_coding,ureC,NE,intermediary metabolism and respiration
Rv1851,50.90117221,0.220110292,0.26917633,0.817717857,0.413518312,0.81103077,protein_coding,ureF,NE,intermediary metabolism and respiration
Rv1852,158.7810737,0.0218099,0.101762618,0.214321338,0.830296479,0.965904332,protein_coding,ureG,NE,intermediary metabolism and respiration
Rv1853,161.7716634,-0.179458292,0.192051627,-0.934427346,0.350083497,0.764530409,protein_coding,ureD,NE,intermediary metabolism and respiration
Rv1854c,3268.179526,0.659234254,0.267901655,2.460732294,0.013865378,0.150008402,protein_coding,ndh,GD,intermediary metabolism and respiration
Rv1855c,918.7520829,-0.085488434,0.120563496,-0.709073945,0.47827859,0.838611125,protein_coding,NA,GA,intermediary metabolism and respiration
Rv1856c,659.1467304,0.599498995,0.196033095,3.058151962,0.002227066,0.043550473,protein_coding,NA,GA,intermediary metabolism and respiration
Rv1857,479.8844054,0.673706968,0.169945156,3.964261092,7.36236E-05,0.002976923,protein_coding,modA,GA,cell wall and cell processes
Rv1858,65.96536148,0.612462554,0.16195078,3.781782051,0.00015571,0.005718402,protein_coding,modB,NE,cell wall and cell processes
Rv1859,520.1860768,-0.170295682,0.121049831,-1.40682296,0.159479893,0.586071569,protein_coding,modC,NE,cell wall and cell processes
Rv1860,596.2983753,-0.189651581,0.149268762,-1.270537644,0.203893183,0.642159253,protein_coding,apa,NE,cell wall and cell processes
Rv1861,486.266683,-0.257972712,0.169914971,-1.518245924,0.128952414,0.529432322,protein_coding,NA,NE,cell wall and cell processes
Rv1862,448.9362247,-0.162692482,0.134048082,-1.213687499,0.22486708,0.666522856,protein_coding,adhA,NE,intermediary metabolism and respiration
Rv1863c,1757.86265,0.190067516,0.116669527,1.629110191,0.103289694,0.473618151,protein_coding,NA,NE,cell wall and cell processes
Rv1864c,241.7579478,0.042066295,0.122908781,0.342256223,0.732158077,0.944311956,protein_coding,NA,NE,conserved hypotheticals
Rv1865c,174.304979,-0.109195429,0.165378363,-0.660276396,0.509076475,0.853157182,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1866,332.5634828,0.073812578,0.103039461,0.716352529,0.473773699,0.835101769,protein_coding,NA,NE,lipid metabolism
Rv1867,232.7709689,-0.096878631,0.158347484,-0.611810356,0.540663237,0.876998006,protein_coding,NA,NE,lipid metabolism
Rv1868,330.3465733,-0.124932591,0.092174206,-1.355396449,0.17529128,0.609106767,protein_coding,NA,NE,conserved hypotheticals
Rv1869c,1403.138803,0.283905775,0.145500435,1.951236607,0.051028906,0.342732737,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1870c,2219.249351,0.416570828,0.165279426,2.520403402,0.011722041,0.1344508,protein_coding,NA,NE,conserved hypotheticals
Rv1871c,9696.449199,-0.128008019,0.158582972,-0.807199011,0.419551835,0.816067054,protein_coding,NA,NE,conserved hypotheticals
Rv1872c,27321.65333,0.167397811,0.162756825,1.02851485,0.303707709,0.738603863,protein_coding,lldD2,NE,intermediary metabolism and respiration
Rv1873,24.3961598,0.14598744,0.243133274,0.600442045,0.548211674,0.878689253,protein_coding,NA,GA,conserved hypotheticals
Rv1874,318.8834083,0.269741727,0.137537112,1.961228666,0.049852354,0.337663239,protein_coding,NA,GA,conserved hypotheticals
Rv1875,550.2909611,0.393654736,0.163299301,2.41063332,0.01592485,0.16514812,protein_coding,NA,GA,conserved hypotheticals
Rv1876,1227.041425,-0.023043268,0.164465864,-0.14010973,0.888573293,0.979104574,protein_coding,bfrA,GA,intermediary metabolism and respiration
Rv1877,950.7496382,0.069661694,0.068898682,1.011074405,0.31198082,0.74364718,protein_coding,NA,GA,cell wall and cell processes
Rv1878,150.4598527,-0.016554781,0.118839351,-0.139303868,0.889210033,0.979104574,protein_coding,glnA3,NE,intermediary metabolism and respiration
Rv1879,127.2611359,0.017906301,0.15182535,0.11794013,0.906115096,0.984726175,protein_coding,NA,NE,conserved hypotheticals
Rv1880c,1689.301137,-0.082562368,0.125657177,-0.657044583,0.51115225,0.85362639,protein_coding,cyp140,NE,intermediary metabolism and respiration
Rv1881c,362.8345911,-0.033377954,0.236599894,-0.141073412,0.887811948,0.979104574,protein_coding,lppE,GA,cell wall and cell processes
Rv1882c,453.3875246,-0.143554288,0.095060495,-1.510136132,0.131008692,0.533497246,protein_coding,NA,GA,intermediary metabolism and respiration
Rv1883c,1251.179501,-0.268537744,0.254301486,-1.055981811,0.290976525,0.731380922,protein_coding,NA,GA,conserved hypotheticals
Rv1884c,1378.408976,-0.471520055,0.274407424,-1.71832106,0.08573807,0.440378406,protein_coding,rpfC,GA,cell wall and cell processes
Rv1885c,348.5031217,0.27044877,0.1634479,1.654648176,0.097995885,0.46102693,protein_coding,NA,GA,intermediary metabolism and respiration
Rv1886c,4023.249985,-0.005912765,0.242515576,-0.024380969,0.980548728,0.997442531,protein_coding,fbpB,GA,lipid metabolism
Rv1887,3546.685756,0.086143253,0.131903051,0.653080062,0.513704665,0.854679874,protein_coding,NA,NE,conserved hypotheticals
Rv1887a,528.2299422,0.244605632,0.091138024,2.683903177,0.007276818,0.102567258,pseudogene,NA,NA,NA
Rv1888A,72.00703172,0.054947337,0.168986216,0.325158691,0.745060971,0.949303454,pseudogene,NA,Uncertain,conserved hypotheticals
Rv1890c,130.6039825,0.089551957,0.134595795,0.665339929,0.505833097,0.85276852,protein_coding,NA,NE,conserved hypotheticals
RVnc0001,13.55469498,-0.086512125,0.326637924,-0.264856341,0.791120132,0.959121266,ncRNA,AS1890,NA,NA
Rv1891,736.7585633,-0.239220619,0.212451154,-1.126002916,0.260164285,0.709631169,protein_coding,NA,NE,conserved hypotheticals
Rv1892,224.6386506,-0.342997774,0.12715791,-2.697415942,0.006987992,0.099903335,protein_coding,NA,NE,cell wall and cell processes
Rv1893,259.322129,-0.12482739,0.15923849,-0.783902118,0.433097547,0.820165604,protein_coding,NA,Uncertain,conserved hypotheticals
Rv1894c,747.3704706,0.154546561,0.130456941,1.184655718,0.236153597,0.682051118,protein_coding,NA,NE,conserved hypotheticals
Rv1895,239.3915908,0.024649024,0.121817141,0.202344462,0.839647443,0.966770098,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1896c,300.3578398,0.190833398,0.119620846,1.595318917,0.110640937,0.492106303,protein_coding,NA,NE,conserved hypotheticals
Rv1897c,55.97906561,0.343282778,0.194351428,1.766299233,0.07734566,0.415590172,protein_coding,NA,NE,conserved hypotheticals
Rv1898,297.8917019,-0.103814942,0.117840104,-0.880981416,0.378327879,0.787078158,protein_coding,NA,NE,conserved hypotheticals
Rv1899c,1008.335363,-0.248348844,0.139336855,-1.78236292,0.074690068,0.406781419,protein_coding,lppD,NE,cell wall and cell processes
Rv1900c,713.5480749,0.020005784,0.114259476,0.175090812,0.861008278,0.972236973,protein_coding,lipJ,NE,intermediary metabolism and respiration
Rv1901,1067.966639,0.041575903,0.097523138,0.426318353,0.669875886,0.923381032,protein_coding,cinA,NE,"virulence, detoxification, adaptation"
Rv1902c,216.6195601,-0.051398108,0.199394075,-0.257771492,0.796583267,0.960748063,protein_coding,nanT,NE,cell wall and cell processes
Rv1903,176.3753016,-0.069032426,0.14045153,-0.491503554,0.623070339,0.915360758,protein_coding,NA,GA,cell wall and cell processes
Rv1904,2118.455178,-0.160560706,0.257349207,-0.623902082,0.532691893,0.872490035,protein_coding,NA,GA,conserved hypotheticals
Rv1905c,526.8703945,0.058839982,0.112517199,0.522942111,0.601014538,0.906619691,protein_coding,aao,NE,intermediary metabolism and respiration
Rv1906c,1553.659749,-0.015545098,0.115057931,-0.135106701,0.892527512,0.98018865,protein_coding,NA,NE,conserved hypotheticals
Rv1907c,801.2933632,0.162282813,0.129084144,1.257186262,0.208686197,0.64711451,protein_coding,NA,NE,conserved hypotheticals
Rv1908c,15308.71345,0.048117849,0.197551047,0.243571721,0.807562532,0.961387764,protein_coding,katG,NE,"virulence, detoxification, adaptation"
Rv1909c,683.0892395,0.839673372,0.135888193,6.179148857,6.44481E-10,7.16627E-08,protein_coding,furA,NE,regulatory proteins
Rv1910c,192.8405153,0.2417987,0.153278596,1.577511191,0.114677949,0.498973729,protein_coding,NA,NE,cell wall and cell processes
Rv1911c,537.6066678,0.201231731,0.101328872,1.98592688,0.047041444,0.326921699,protein_coding,lppC,NE,cell wall and cell processes
Rv1912c,367.6023861,-0.263068204,0.14635928,-1.797413893,0.072269937,0.400028398,protein_coding,fadB5,NE,lipid metabolism
Rv1913,112.0736587,0.162967398,0.1675655,0.972559376,0.330772341,0.754036189,protein_coding,NA,NE,conserved hypotheticals
Rv1914c,170.2322855,0.055291792,0.155199942,0.356261677,0.721644606,0.938818121,protein_coding,NA,NE,conserved hypotheticals
Rv1915,1460.064135,-0.039961966,0.079242673,-0.504298566,0.614051585,0.910051276,protein_coding,aceAa,NE,intermediary metabolism and respiration
Rv1916,1014.071838,-0.150519308,0.128880921,-1.167894416,0.242849357,0.688939782,protein_coding,aceAb,NE,intermediary metabolism and respiration
Rv1917c,138.5731882,-0.097027672,0.15722146,-0.617140131,0.5371423,0.875088324,protein_coding,PPE34,NE,PE/PPE
Rv1918c,728.0588659,-0.18400757,0.164931018,-1.115663822,0.264566062,0.710411561,protein_coding,PPE35,NE,PE/PPE
Rv1919c,749.8625679,-0.088574041,0.153353994,-0.577578966,0.563548411,0.887184261,protein_coding,NA,NE,conserved hypotheticals
Rv1920,440.6080399,-0.144328876,0.101355235,-1.423990347,0.154449266,0.578468942,protein_coding,NA,NE,cell wall and cell processes
Rv1921c,66.32868279,0.003173718,0.215011514,0.014760689,0.988223102,0.997442531,protein_coding,lppF,NE,cell wall and cell processes
Rv1922,375.4471745,0.261468439,0.134281268,1.947169868,0.051514373,0.343686725,protein_coding,NA,NE,cell wall and cell processes
Rv1923,1382.026456,0.090891441,0.117143664,0.775897205,0.437809683,0.821686356,protein_coding,lipD,GA,intermediary metabolism and respiration
Rv1924c,271.6330749,0.179842469,0.105737498,1.700839088,0.088973207,0.444200403,protein_coding,NA,GA,conserved hypotheticals
Rv1925,9408.41376,0.002133329,0.130335505,0.016367979,0.986940825,0.997442531,protein_coding,fadD31,GA,lipid metabolism
Rv1926c,870.3610174,-0.256868602,0.155888479,-1.647771557,0.099399558,0.462634239,protein_coding,mpt63,GA,cell wall and cell processes
Rv1927,296.124603,-0.161570969,0.117075611,-1.380056601,0.167569218,0.597813552,protein_coding,NA,NE,conserved hypotheticals
Rv1928c,97.26985025,-0.041895607,0.163198906,-0.256715,0.797398791,0.961278055,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1929c,445.6384423,0.47185766,0.155277066,3.038811021,0.002375138,0.045491278,protein_coding,NA,NE,conserved hypotheticals
Rv1930c,14.39599246,0.298423336,0.361296405,0.825979257,0.408815859,0.80842788,protein_coding,NA,NE,conserved hypotheticals
Rv1931c,69.82175854,-0.169095253,0.165521519,-1.021590747,0.306974639,0.740894583,protein_coding,NA,NE,regulatory proteins
Rv1932,941.2536306,-0.128046857,0.130238285,-0.983173702,0.325521955,0.750643723,protein_coding,tpx,NE,"virulence, detoxification, adaptation"
Rv1933c,11.36627146,0.041251326,0.398856791,0.103423903,0.917626542,0.986451815,protein_coding,fadE18,NE,lipid metabolism
Rv1934c,23.40970674,-0.126461375,0.313732621,-0.403086473,0.686884611,0.928994972,protein_coding,fadE17,NE,lipid metabolism
Rv1935c,47.92217786,-0.022552656,0.215844588,-0.10448562,0.91678398,0.986314824,protein_coding,echA13,NE,lipid metabolism
Rv1936,154.7995175,0.472631918,0.179338782,2.635413895,0.008403474,0.112130359,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1937,200.8489606,0.153707641,0.159503875,0.963660857,0.335215985,0.756348526,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1938,80.26766378,0.052397289,0.215928955,0.242659854,0.80826891,0.961387764,protein_coding,ephB,NE,"virulence, detoxification, adaptation"
Rv1939,44.40663766,-0.037726494,0.220724847,-0.170920918,0.864285948,0.973797154,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1940,55.77027743,0.020311242,0.209920785,0.0967567,0.922919611,0.988306861,protein_coding,ribA1,NE,intermediary metabolism and respiration
